chunk_id,text,char_length,word_count,token_count,section_index,source_file,processed_date
1,# # nat iona l sec u r i t y s t r at eg y,42,17,20,0,us_2010_NationalSecurityStrategy.md,2025-01-28 18:54:38
2,# may 2010 - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -,70,33,35,1,us_2010_NationalSecurityStrategy.md,2025-01-28 18:54:38
3,# # # table of contents i. overview of national security strategy........................ 1 ii. strategic approach............................... 7 the strategic environment — the world as it is.................... 7 the strategic approach — the world we seek................,275,35,130,2,us_2010_NationalSecurityStrategy.md,2025-01-28 18:54:38
4,.... 9 building our foundation........................... 9 pursuing comprehensive engagement..................... 11 promoting a just and sustainable international order............... 12 _ strengthening national capacity — a whole of government approach........... 14 _ iii. advancing our interests................,316,34,130,2,us_2010_NationalSecurityStrategy.md,2025-01-28 18:54:38
5,"............. 17 security................................... 17 strengthen security and resilience at home................... 18 disrupt, dismantle, and defeat al - qa ’ ida and its violent extremist affiliates in afghanistan, pakistan, and around the world...................",276,32,130,2,us_2010_NationalSecurityStrategy.md,2025-01-28 18:54:38
6,"19 _ use of force................................ 22 _ reverse the spread of nuclear and biological weapons and secure nuclear materials... 23 advance peace, security, and opportunity in the greater middle east......... 24 invest in the capacity of strong and capable partners............... 26 secure cyberspace.......................",335,43,130,2,us_2010_NationalSecurityStrategy.md,2025-01-28 18:54:38
7,"...... 27 prosperity.................................. 28 strengthen education and human capital.................... 29 enhance science, technology, and innovation.................. 30 achieve balanced and sustainable growth.................... 31 accelerate sustainable development....",286,25,130,2,us_2010_NationalSecurityStrategy.md,2025-01-28 18:54:38
8,.................. 33 spend taxpayers ’ dollars wisely........................ 34 - - - - - values................................... 35 strengthen the power of our example..................... 36 promote democracy and human rights abroad..,240,28,130,2,us_2010_NationalSecurityStrategy.md,2025-01-28 18:54:38
9,................ 37 promote dignity by meeting basic needs.................... 39 international order.............................. 40 ensure strong alliances........................... 41 build cooperation with other 21st century centers of influence...........,262,25,130,2,us_2010_NationalSecurityStrategy.md,2025-01-28 18:54:38
10,43 strengthen institutions and mechanisms for cooperation.............. 46 sustain broad cooperation on key global challenges................ 47 iv. conclusion.................................. 51 - - - - -,206,24,91,2,us_2010_NationalSecurityStrategy.md,2025-01-28 18:54:38
