chunk_id,text,char_length,word_count,token_count,section_index,source_file,processed_date
1,# # # # national security strategy,34,7,9,0,us_2017_NationalSecurityStrategy.md,2025-01-28 18:56:21
2,"# # # # # # of the united states of america d e c e m b e r 2 0 1 7 1 - - - - - - - - - - the w hite house w a s h i n g t o n, d c my fellow americans : t e american people elected me to make america great again. i promised that my administration would put the safet, interests, and well - being of our citizens fi rst. i pledged that we would revitalize the american economy, rebuild our military, defend our borders, protect our sovereignty, and advance our values. during my first year in office",499,113,130,1,us_2017_NationalSecurityStrategy.md,2025-01-28 18:56:21
3,", you have witnessed my america first foreign policy in action. we are prioritizing the interests of our citizens and protecting our sovereign rights as a nation. america is leading again on the world stage. we are not hiding from the challenges we face. we are confronting them head - on and pursuing opportunities to promote the securit and prosperit of all americans. t e united states faces an extraordinarily dangerous world, fi lled with a wide range of threats that have intensified in recent years. when i came into office, rogue regimes were developing nuclear weapons and missiles to threaten the entire planet. radical islamist terror groups were",657,109,130,1,us_2017_NationalSecurityStrategy.md,2025-01-28 18:56:21
4,"fl ourishing. terrorists had taken control of vast swaths of the middle east. rival powers were aggressively undermining american interests around the globe. at home, porous borders and unenforced immigration laws had created a host of vulnerabilities. criminal cartels were bringing drugs and danger into our communities. unfair trade practices had weakened our economy and exported our jobs overseas. unfair burden - sharing with our allies and inadequate investment in our own defense had invited danger from those who wish us harm. too many americans had lost trust in our government, faith in our future, and confidence in our values. nearly one year later,",662,104,130,1,us_2017_NationalSecurityStrategy.md,2025-01-28 18:56:21
5,"although serious challenges remain, we are charting a new and very dif erent course. we are rallying the world against the rogue regime in north korea and confronting the danger posed by the dictatorship in iran, which those determined to pursue a flawed nuclear deal had neglected. we have renewed our friendships in the middle east and partnered with regional leaders to help drive out terrorists and extremists, cut off their financing, and discredit their wicked ideology. we crushed islamic state of iraq and syria ( isis ) terrorists on the battlefields of syria and iraq, and will continue pursuing them until they are destroyed. america ’ s allies are",659,110,130,1,us_2017_NationalSecurityStrategy.md,2025-01-28 18:56:21
6,"now contributing more to our common defense, strengthening even our strongest alliances. we have also continued to make clear that the united states will no longer tolerate economic aggression or unfair trading practices. at home, we have restored confidence in america ’ s purpose. we have recommitted ourselves to our founding principles and to the values that have made our families, communities, and society so successful. jobs are coming back and our economy is growing. we are making historic investments in the united states military. we are enforcing our borders, building trade relationships based on fairness and reciprocity, and defending america ’ s sovereignty without apology. i - - -",698,110,130,1,us_2017_NationalSecurityStrategy.md,2025-01-28 18:56:21
7,"- - the whole world is lifted by america ’ s renewal and the reemergence of american leadership. after one year, the world knows that america is prosperous, america is secure, and america is strong. we will bring about the bet er future we seek for our people and the world, by confronting the challenges and dangers posed by those who seek to destabilize the world and threaten america ’ s people and interests. my administration ’ s national security strategy lays out a strategic vision for protecting the american people and preserving our way of life, promoting our prosperity, preserving peace through strength, and advancing american influence in the world.",664,111,130,1,us_2017_NationalSecurityStrategy.md,2025-01-28 18:56:21
8,"we will pursue this beautiful vision — a world of strong, sovereign, and independent nations, each with its own cultures and dreams, thriving sideby - side in prosperity, freedom, and peace — throughout the upcoming year. in pursuit of that future, we will look at the world with clear eyes and fresh thinking. we will promote a balance of power that favors the united states, our allies, and our partners. we will never lose sight of our values and their capacity to inspire, uplift, and renew. most of all, we will serve the american people and uphold their right to a government that prioritizes their security, their",620,107,130,1,us_2017_NationalSecurityStrategy.md,2025-01-28 18:56:21
9,"prosperity, and their interests. this national security strategy puts america first. president donald j. trump t e white house december 2017 ii - - - - - - - - - - - - - - -",173,37,43,1,us_2017_NationalSecurityStrategy.md,2025-01-28 18:56:21
10,# # # # # table of contents introduction.......................................................................................................................,159,9,130,2,us_2017_NationalSecurityStrategy.md,2025-01-28 18:56:21
