chunk_id,text,char_length,word_count,token_count,section_index,source_file,processed_date
1,# defense of japan 2012! [ 0 _ image _ 0. png ] ( 0 _ image _ 0. png ) defense of japan 2012,92,25,32,0,japan_2012_DefenseOfJapan.md,2025-01-28 18:56:58
2,"# on the publication of defense of japan 2012! [ 2 _ image _ 0. png ] ( 2 _ image _ 0. png ) minister of defense satoshi morimoto while economic and cultural ties between japan and its neighbors are deepening, the security environment surrounding our country is becoming increasingly harsh. in north korea, a new regime centered on kim jong - un was put in place in a short period of time, and the country pressed ahead with the launch of a missile, which it calls "" satellite "", in april this year. as well as continuing to boost its defense expenditure and broadly and rapidly modernizing its military forces",610,112,130,1,japan_2012_DefenseOfJapan.md,2025-01-28 18:56:58
3,", china is expanding and intensifying its activities in waters near japan. russia is stepping up the activities of its naval vessels and aircraft in its far eastern region. taking a broad overview of the international community as a whole, frequent regional conflicts and terrorism, as well as other asymmetric threats, inspire a great deal of fear among the public. furthermore, the transfer and proliferation of weapons of mass destruction, such as nuclear, biological and chemical weapons, and the ballistic missiles that are their means of delivery, is becoming a major problem. under such security environment, we will attach particular importance to the following in implementing national defense and security policies",724,111,130,1,japan_2012_DefenseOfJapan.md,2025-01-28 18:56:58
4,". firstly, as well as making steady progress in developing the country ' s defense capability based on the national defense program guidelines and the mid - term defense program, despite the harsh fiscal situation, and moving forward with the development of the dynamic defense force, we will strive to ensure that the defense of japan is rock solid in all aspects, including the security of the seas that are essential to our country ' s prosperity. next, the japan - u. s. alliance is a key pillar of our nation ' s security policy. with the security environment around japan changing, the u. s. is also altering its defense strategy, developing a policy",656,114,130,1,japan_2012_DefenseOfJapan.md,2025-01-28 18:56:58
5,"of placing greater emphasis on the asia - pacific region. amid such major developments, by undertaking close cooperation with the u. s., as well as deepening and widening the japan - u. s. alliance, japan will play a part in ensuring the peace and stability not only of japan and the u. s., but also of the region as a whole. moreover, with regard to the realignment of the u. s. forces in japan including the issue of the relocation of mcas futenma, it is vital to swiftly alleviate the burden on local people, including those in okinawa, while maintaining the deterrence and capabilities",589,104,130,1,japan_2012_DefenseOfJapan.md,2025-01-28 18:56:58
6,"of the u. s. forces. the adjustment of the plan for the realignment of the u. s. forces in japan was decided upon in the "" 2 + 2 "" joint statement issued in april this year ; in addition, initiatives are underway aimed at responding to the new strategic environment in the region, including the establishment of dynamic defense cooperation that will revitalize joint endeavors by japan and the u. s., such as joint training, joint surveillance activities, and the joint use of facilities. while striving to ensure that the outcomes of endeavors undertaken to date bear further fruit, we will seek to identify and translate into reality",635,109,130,1,japan_2012_DefenseOfJapan.md,2025-01-28 18:56:58
7,"the ideal shape of japan - u. s. defense cooperation from a strategic perspective. the ministry of defense and the sdf also play a significant role in cooperation aimed at the peace and stability of the international community. as well as encouraging bilateral defense cooperation and exchange, starting with australia and south korea, which are our key partners in the asia - pacific region, we will strive to promote relationships of mutual understanding and trust with china and russia, which are our neighbors, and strengthen collaboration with various other relevant countries. moreover, as well as holding multinational conferences, such as the tokyo defense forum, we will build cooperative multilateral relationships through our participation",750,113,130,1,japan_2012_DefenseOfJapan.md,2025-01-28 18:56:58
8,"in overseas security conferences. at present, the ministry of defense and the sdf have personnel deployed on peacekeeping operations in the golan heights, haiti, timor - leste and south sudan, as well as undertaking anti - piracy operations off the coast of somalia and in the gulf of aden. we will continue to undertake these overseas activities by the sdf, taking appropriate measures, while seeking to ensure the safety of our units. furthermore, with regard to our crisis management arrangements, we will strive to develop a system that facilitates a swift, accurate response, as well as strengthening intelligence functions, in order to ensure the safety of the country and the",682,110,130,1,japan_2012_DefenseOfJapan.md,2025-01-28 18:56:58
9,"reassurance of the nation in regard to various internal and external risks, such as major earthquakes and missile launches by north korea. in recent years, expectations of and support for the ministry of defense and the sdf have been increasing. in an opinion poll conducted by the cabinet office in fy2011, a record rate of respondents ( 91. 7 % ) stated that they had a positive impression of the sdf. the trust and support of each and every member of the populace is essential to the defense of the nation. i sincerely hope that this white paper, "" defense of japan 2012, "" will be read by as many people",607,111,130,1,japan_2012_DefenseOfJapan.md,2025-01-28 18:56:58
10,"as possible, and that it will be of some assistance in providing the reader with a more profound understanding of the defense of our country.",141,25,29,1,japan_2012_DefenseOfJapan.md,2025-01-28 18:56:58
