chunk_id,text,char_length,word_count,token_count,section_index,source_file,processed_date
1,krasto! [ 0 _ image _ 0. png ] ( 0 _ image _ 0. png )! [ 0 _ image _ 1. png ] ( 0 _ image _ 1. png ) apsaugos sistema : skaiciai ir pokyciai,140,39,62,0,lithuania_2022_NationalDefenseSystem_noneng.md,2025-01-28 18:57:08
2,# # turinys tvirtas lietuvos visuomenes mandatas | 4 | krasto apsaugos ministerijos biudzetas | 5 | gynybos biudzeto paskirstymas pagal sritis 2022 m. | 6 | gynybos biudzeto paskirstymas pagal sritis 2023 m. | 7 | 2014 – 2022 m. atitiktis nato reikalavimams | 8 | gynybos politikos prioritetai | 9 | stipri ir moderni lietuvos kariuomene lie,341,59,130,1,lithuania_2022_NationalDefenseSystem_noneng.md,2025-01-28 18:57:08
3,##tuvos kariuomenes personalas 2022 m. | 10 | kariu tarnybos salygu gerinimas | 11 | kariu tarnybos salygu gerinimo paketo naujoves | 12 | lietuvos kariuomenes parama visuomenei ir kitoms valstybes institucijoms | 13 | svarbiausi lietuvos kariuomenes modernizacijos projektai | 14 | pagrindiniai lietuvos kariuomenes infrastrukturos pletros projektai | 15 |,357,52,132,1,lithuania_2022_NationalDefenseSystem_noneng.md,2025-01-28 18:57:08
4,naujas rudninku poligono infrastrukturos pletros projektas | 16 | trys nauji kariniai miesteliai | 17 | patikimi kolektyvines gynybos isipareigojimai sajungininku buvimo lietuvoje stiprinimas 2022 m. | 18 | dalyvavimas tarptautinese operacijose ir misijose 2022 m. | 20 | atspari valstybe ir visuomene kibernetinio saugumo situ,327,46,130,1,lithuania_2022_NationalDefenseSystem_noneng.md,2025-01-28 18:57:08
5,##acija lietuvoje | 21 | fiksuotu kibernetiniu incidentu dinamika lietuvoje | 22 | reiksmingi darbai kibernetinio saugumo ir saugiojo tinklo uztikrinimo srityse | 23 | zvalgybos parama lietuvos institucijoms ir tarptautiniams partneriams | 24 | nuosekli priesiskos informacijos stebesena | 25 | bendradarbiavimo su nevyriausybinemis organizacijomis,348,46,132,1,lithuania_2022_NationalDefenseSystem_noneng.md,2025-01-28 18:57:08
6,stiprinimas | 26 | stiprejanti lietuvos sauliu sajunga | 27 | parama ukrainai lietuvos karine parama ukrainai per metus | 28 | dar didesnis demesys skaidrumui | 29 |,165,29,60,1,lithuania_2022_NationalDefenseSystem_noneng.md,2025-01-28 18:57:08
7,# tvirtas lietuvos visuomenes mandatas krasto apsaugos ministerijos biudzetas! [ 2 _ image _ 0. png ] ( 2 _ image _ 0. png )! [ 2 _ image _ 5. png ] ( 2 _ image _ 5. png ) 2023 m. geguzes men. duomenys! [ 2 _ image _ 3. png ] ( 2 _ image _ 3. png ) palankiai vertina lietuvos naryste nato pasitiki lietuvos kariuomene! [,320,71,130,2,lithuania_2022_NationalDefenseSystem_noneng.md,2025-01-28 18:57:08
8,"2 _ image _ 1. png ] ( 2 _ image _ 1. png )! [ 2 _ image _ 2. png ] ( 2 _ image _ 2. png ) 78 90! [ 2 _ image _ 4. png ] ( 2 _ image _ 4. png ) % % lietuvoje krasto apsaugos ministerijos ( kam ) uzsakymu 2022 m. gruodzio 15 – 24 d. apklausa atliko rinkos ir visuomenes nuomones tyrimu kompanija "" spinter tyrimai",312,77,130,2,lithuania_2022_NationalDefenseSystem_noneng.md,2025-01-28 18:57:08
9,""" gynybos biudzeto paskirstymas pagal sritis 2022 m. kam asignavimai - 1 748, 9 mln. eur gynybos biudzeto paskirstymas pagal sritis 2023 m. kam asignavimai - 1 872, 2 mln. eur! [ 3 _ image _ 1. png ] ( 3 _ image _ 1. png )! [ 3 _ image _ 0. png ] ( 3 _ image _ 0. png ) 2014 – 2022 m. atitiktis nato",299,69,130,2,lithuania_2022_NationalDefenseSystem_noneng.md,2025-01-28 18:57:08
10,reikalavimams | 2014 | 2015 | 2016 | 2017 | 2018 | 2019 | 2020 | 2021 | 2022 | | - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - | - - - - - - - - | - - - - - - - - | - - - - - - - - | - - - - - -,284,123,130,2,lithuania_2022_NationalDefenseSystem_noneng.md,2025-01-28 18:57:08
