chunk_id,text,char_length,word_count,token_count,section_index,source_file,processed_date
1,# national # # security # # # strategy # # # # # # of the united states the white house march 1990 - - - - -,108,29,31,0,us_1990_NationalSecurityStrategy.md,2025-01-28 18:55:23
2,# # # # contents * * preface... v * * * * i. the foundations of * * * * national strategy : * * * * goals and interests... 1 * * enduring elements of our national strategy... 1 our interests and objectives in the 1990s... 2 * * ii. trends in the world today : * * * * opportunities and * * * * uncertainties... 5 * * the crisis in communism... 5 the industrial democracies... 5 the global economy... 6 third world conflicts... 6 trends in weaponry... 6,452,93,130,1,us_1990_NationalSecurityStrategy.md,2025-01-28 18:55:23
3,illicit drugs... 7 refugees... 7 issues for the future... 7 * * iii. regional challenges and * * * * responses... 9 * * the soviet union... 9 western europe... 10 eastern europe... 11 the western hemisphere... 12 east asia and the pacific... 12 the middle east and south asia... 13 africa... 13 * * iv. relating means to ends : * * * * our political agenda... 15 * * alliance relationships... 15 arms control... 15 _ strategic arms reduction talks..,449,82,130,1,us_1990_NationalSecurityStrategy.md,2025-01-28 18:55:23
4,16 _ _ defense and space... 16 _ _ conventional armed forces in europe... _ 16 _ chemical weapons... 16 _ open skies... 17 _ confidence - and security - building measures... 17 _ _ nuclear testing... 17 _ _ proliferation... 17 _ _ naval forces... 17 _ the contest of ideas and the nurturing of democracy... 18 economic and security assistance... 18 military openness... 19 iii - - - - - * * v. relating means to ends : * * * * our economic agenda... 21 *,454,89,130,1,us_1990_NationalSecurityStrategy.md,2025-01-28 18:55:23
5,"* global imbalances... 21 debt... 21 trade... 21 technology... 22 energy... 22 * * vi. relating means to ends : * * * * our defense agenda... 23 * * overall priorities... 23 deterring nuclear war... 24 _ strategic offensive forces... 24 _ _ strategic defenses... 24 _ _ theater nuclear forces... 25 _ _ command, control and communications... _ 25 deterring conventional war... 25 _ forward defense through forward presence... 25 _ _ sharing the responsibilities of collective _",477,80,130,1,us_1990_NationalSecurityStrategy.md,2025-01-28 18:55:23
6,_ defense... 26 _ * * iv * * _ forces for the third world... 26 _ _ the mobilization base... 27 _ chemical warfare... 27 space... 27 low - intensity conflict... 28 drug trafficking... 28 intelligence programs... 29 planning for the future... 29 * * vii. a public trust... 31 * * the defense management review... 31 _ reducing overhead costs while maintaining _ _ military strength... 31 _ _ enhancing program performance... 31 _ _ reinvigorating planning and budgeting...,471,81,130,1,us_1990_NationalSecurityStrategy.md,2025-01-28 18:55:23
7,31 _ _ reducing micromanagement... 31 _ _ strengthening the defense industrial base... 32 _ _ improving the observance of ethical _ _ standards... 32 _ congress and the american people... 32 - - - - -,200,37,55,1,us_1990_NationalSecurityStrategy.md,2025-01-28 18:55:23
8,"# # # # # preface in the aftermath of world war ii, the united states took on an unaccustomed burden — the responsibility to lead and help defend the world ' s free nations. this country took bold and unprecedented steps to aid the recovery of both allies and defeated foes, to provide a shield behind which democracy could flourish, and to extend its hand in aid of global economic progress. the challenge of an aggressive, repressive soviet union was contained by a system of alliances, which we helped create, and led. in this historic endeavor, america has succeeded — brilliantly. but it was inevitable that new conditions created",635,110,130,2,us_1990_NationalSecurityStrategy.md,2025-01-28 18:55:23
9,"by this success would eventually call for a new kind of american leadership. it was inevitable that our overwhelming economic predominance after the war would be reduced as our friends, with our help, grew stronger. and perhaps it was inevitable that the soviet union, met by a strong coalition of free nations determined to resist its encroachments, would have to turn inward to face the internal contradictions of its own deeply flawed system — as our policy of containment always envisioned. today, after four decades, the international landscape is marked by change that is breath - taking in its character, dimension, and pace. the familiar moorings of",657,107,130,2,us_1990_NationalSecurityStrategy.md,2025-01-28 18:55:23
10,"postwar security policy are being loosened by developments that were barely imagined years or even months ago. yet, our goals and interests remain constant. and, as we look toward — and hope for — a better tomorrow, we must also look to those elements of our past policy that have played a major role in bringing us to where we are today. it is our steadfastness over four decades that has brought us to this moment of historic opportunity. we will not let that opportunity pass, nor will we shrink from the challenges created by new conditions. our response will require strategic vision — a clear perception of our goals, our interests, and the",646,114,130,2,us_1990_NationalSecurityStrategy.md,2025-01-28 18:55:23
11,"means available to achieve and protect them. the essence of strategy is determining priorities. we will make the hard choices. this report outlines the direction we will take to protect the legacy of the postwar era while enabling the united states to help shape a new era, one that moves beyond containment and that will take us into the next century. i invite the american people and congress to join us in a dialogue that will inform and enlighten the difficult decisions we will have to make in the months and years ahead. march 1990 - - - - -",547,100,110,2,us_1990_NationalSecurityStrategy.md,2025-01-28 18:55:23
