chunk_id,text,char_length,word_count,token_count,section_index,source_file,processed_date
1,"# national # # security # # # strategy * * ofthe * * * * united states * * * * the white house * * january 1987, _ llh - : ccj _ s - t )... · ~ l - ' -., - _ \ ) ic ', r _ _ [ l ], ( "" ;, -! _ ( 1 q?, i. · : q ' r. ; ' - 7 _ qc (? { ( c ' _ ' } "" freedom, peace and prosperity... that ' s what america is all about... for ourselves, our friends",344,102,130,0,us_1987_NationalSecurityStrategy.md,2025-01-28 18:56:12
2,", and those people across the globe struggling for democracy ~ ' - - - - - * * contents * * * * i. an american perspective • •. 1 * * * * iv. u. s. defense policy... 19 * * _ introduction... 19 _ * * ii. fundamentals of u. s. national * * _ taking advantage of u. s. strengths and _ * * security strategy * * * *... 3 * * _ soviet weaknesses... 20 _ _ maintenance of a strategic deterrent... 21 _ _ u. s. security in a complex and changing",439,99,130,0,us_1987_NationalSecurityStrategy.md,2025-01-28 18:56:12
3,_ _ world... 3 _ _ arms control... 23 _ _ u. s. interests... 4 _ _ maintenance of a conventional _ _ deterrent... 26 _ _ major objectives in support of u. s. _ _ interests... 4 _ _ space support of national security... 31 _ _ principal threats to u. s. interests... 6 _ _ intelligence support of national _ _ security _ _... 31 _ * * iii. u. s. foreign policy * * * *... 9 * * _ low intensity conflict... 32 _,409,88,130,0,us_1987_NationalSecurityStrategy.md,2025-01-28 18:56:12
4,_ continuity of basic goals. •. 9 _ _ instruments of foreign policy _ 9 * * v. executing the strategy * * * *... 35 * * _ international economic policy _ _ 11 _ _ foreign policy capabilities... 35 _ _ political and informational elements of _ _ defense capabilities... 36 _ _ national power _ 13 _ integrating national se ( urity _ _ regional policies _ 13 _ capabilities... 40 _ western hemisphere. •. 13 western europe... 14 * * vi. looking forward to the * * east asia and pacific... 15 * * 1990 ' s *,504,102,130,0,us_1987_NationalSecurityStrategy.md,2025-01-28 18:56:12
5,"* * *... 41 * * soviet union and eastern europe... 16 middle east and south asia... 17 africa... 18 * * iii * * - - - - - * * i. an american perspective * * not acted alone. during that war and in the succeeding in the early days of this administration we laid the four decades, our strategy has been based on foundation for a more constructive and positive partnership with those nations that share our common american role in world affairs by clarifying the goals. essential elements of u. s. foreign and defense policy. as the world has changed over the years,",563,107,130,0,us_1987_NationalSecurityStrategy.md,2025-01-28 18:56:12
6,"the over the intervening years, we have looked objectively differences between nations striving to develop at our policies and performance on the world scene to democratic institutions and those following the ensure they reflect the dynamics of a complex and totalitarian banner have come into sharp focus. as ever - changing world. where course adjustments have future changes take place in human rights, advanced been required, i have directed changes. but we have technology, quality of life, and the global economy, our not veered and will not veer from the broad aims that example will continue to exert tremendous influence guide america ' s leadership role in today ' s world :",684,112,130,0,us_1987_NationalSecurityStrategy.md,2025-01-28 18:56:12
7,". on mankind. the united states is on the right side of this historic struggle and we have tried to build a - commitment to the goals of world freedom, peace lasting framework for promoting this positive change. and prosperity ; this national security strategy report builds on the - strong and close relationships with our alliance efforts of the administration, congress, and the partners around the world ; american people over the past six years. but any - active assistance to those who are struggling for strategy document is only a guide. to be effective, it their own self - determination, freedom, and a must be firmly rooted in broad national interests and reasonable standard of living",696,118,130,0,us_1987_NationalSecurityStrategy.md,2025-01-28 18:56:12
8,"and development ; objectives, supported by an adequate commitment of resources, and integrate all relevant facets of national - willingness to be realistic about the soviet union, power to achieve our national objectives. it must to define publicly the crucial moral distinctions provide a framework within which more specific and between totalitarianism and democracy ; and detailed objectives can be identified by those executive branch agencies charged with stewardship over various - seeking meaningful ways of working with the elements of the nation ' s power. and it must guide the soviet leaders to prevent war and make the world a creation of specific plans for attainment of those more more peaceful place. detailed objectives. the",740,116,130,0,us_1987_NationalSecurityStrategy.md,2025-01-28 18:56:12
9,"foundation of a sound national security strategy, for this reason, the annual presentations to the laid in the early days of this administration, has held congress by the secretary of state and secretary of firm and served us well. our economic, political and defense playa key role in supporting the objectives military power is resurgent. the western democracies outlined in this report. in their respective areas of are revitalized, and across the world nations are turning foreign and defense policy, they develop detailed to democratic ideas and the principles of the free plans of action to sustain our national strategy, market. in all of this, the united states continues to",682,110,130,0,us_1987_NationalSecurityStrategy.md,2025-01-28 18:56:12
10,"advance u. s. interests and most importantly, reduce the encourage those who seek the benefits of our risk to our nation and our allies. democratic way of life. what follows is this administration ' s effort to articulate the national security strategy of the united states - a while the united states has been the leader of the free blueprint for future freedom, peace, and prosperity. world since the end of the second world war, we have 1 - - - - - * * ii. fundamentals of * * * * national * * # # # # u. s. * * security strategy * * _ u. s. security",553,111,130,0,us_1987_NationalSecurityStrategy.md,2025-01-28 18:56:12
