chunk_id,text,char_length,word_count,token_count,section_index,source_file,processed_date
1,- - - - -,9,5,7,0,us_1997_NationalSecurityStrategy.md,2025-01-28 18:54:23
2,# # # # a national security strategy,36,8,10,1,us_1997_NationalSecurityStrategy.md,2025-01-28 18:54:23
3,"# # for a new century may * * 1997 * * preface i. leadership today for a safer, more prosperous tomorrow challenges and opportunities the imperative of engagement implementing the strategy ii. advancing u. s. national interests enhancing security threats to u. s. interests the need for integrated approaches shaping the international environment responding to crises * * p * * * * 2 : * * * * is * * preparing now [ for ] [ an ] [ uncertain ] [ future ] overarching capabilities promoting prosperity - * * 4 * * enhancing american competitiveness strengthening macroeconomic coordination providing for energy security promoting sustainable development abroad promoting democracy iii. integrated regional",704,116,130,2,us_1997_NationalSecurityStrategy.md,2025-01-28 18:54:23
4,"approaches europe and eurasia east asian and the pacific ` 1 9 0 3 ` ` 0 ` the western hemisphere the middle east, southwest and south asia africa * * 2tc * * q ( jaliaty lic1 dl iv. conclusions",194,41,51,2,us_1997_NationalSecurityStrategy.md,2025-01-28 18:54:23
5,"# # # # # # preface protecting the security of our nation - - our people, our territory and our way of life - - is my foremost mission and constitutional duty. as we enter the twenty - first century, we have an unprecedented opportunity to make our nation safer and more prosperous. our military might is unparalleled ; a dynamic global economy offers increasing opportunities for american jobs and american investment ; and the community of democratic nations is growing, enhancing the prospects for political stability, peaceful conflict resolution and greater hope for the people of the world. at the same time, the dangers we face are unprecedented in their complexity. ethnic conflict and",693,116,130,3,us_1997_NationalSecurityStrategy.md,2025-01-28 18:54:23
6,"outlaw states threaten regional stability ; terrorism, drugs, organized crime and proliferation of weapons of mass destruction are global concerns that transcend national borders ; and environmental damage and rapid population growth undermine economic prosperity and political stability in many countries. - - - - - this report, submitted in accordance with section 603 of the goldwater - nichols defense department reorganization act of 1986, sets forth a national security strategy to advance our national interests in this era of unique opportunities and dangers. it is premised on the belief that both our domestic strength and our leadership abroad are essential to advancing our goal of a safer, more prosperous america. building upon america ' s",753,116,130,3,us_1997_NationalSecurityStrategy.md,2025-01-28 18:54:23
7,"unmatched strengths, the strategy ' s three core objectives are : "" * to enhance our security with effective diplomacy and with military forces that are ready to fight and win. "" * to bolster america ' s economic prosperity. "" * to promote democracy abroad. to achieve these objectives, we will remain engaged abroad and work with partners, new and old, to promote peace and prosperity. we can - - and we must - - use america ' s leadership to harness global forces of integration, reshape existing security, economic and political structures, and build new ones that help create the conditions necessary for our interests and values to thrive.",644,111,130,3,us_1997_NationalSecurityStrategy.md,2025-01-28 18:54:23
8,"as we approach this century ' s end, the blocs and barriers that divided the world for fifty years largely have fallen away. our responsibility is to build the world of tomorrow by embarking on a period of construction - - one based on current realities but enduring american values and interests. in constructing international frameworks, institutions and understandings to guide america and the world far into the next century, the following strategic priorities advance our core national security objectives : first, we must help foster a peaceful, undivided, democratic europe. when europe is stable and at peace, america is more secure. when europe prospers, so does america",679,108,130,3,us_1997_NationalSecurityStrategy.md,2025-01-28 18:54:23
9,". nato was created to strengthen europe ' s west. now, it can do the same for europe ' s east. this summer, we will hold a special summit to continue the process of adapting our alliance to new demands while enlarging it to take in new members from among europe ' s new democracies. countries that were once our adversaries now can become our allies. we aim to build a strong nato - russia partnership that provides for consultation and, when possible, joint action on common security challenges and contributes to a democratic russia ' s active participation in the post - cold war european security system. we will strengthen the partnership",643,113,130,3,us_1997_NationalSecurityStrategy.md,2025-01-28 18:54:23
10,"for peace program and create an enhanced nato - ukraine relationship. second, america must look across the pacific as well as across the atlantic. over the last four years, we have made significant progress in creating a stable, prosperous asia pacific community. in this endeavor, we must reinforce our close ties to japan, the republic of korea, australia and our asean friends and allies. as we strengthen our security and promote our prosperity, we must remain alert to the challenges that remain. we must ensure that north korea continues to implement its agreement to freeze and dismantle its nuclear weapons program, and we must fund america ' s contribution to this effort.",681,112,130,3,us_1997_NationalSecurityStrategy.md,2025-01-28 18:54:23
