chunk_id,text,char_length,word_count,token_count,section_index,source_file,processed_date
1,"# national! [ 0 _ image _ 0. png ] ( 0 _ image _ 0. png ) security strategy of the united states f d.. :. : trillt. 17. 1. 01 ' ; eili,..., • appro • c : 7 fa : i. : -... 1 - ) 1 "". c release ; ditraltrotion unlimited 19980513 064 dt ; t ii, tcpzczed 4 please return to : bmd technical information center ballistic missile defense organization 7100 defense pentago n washington d. c. 20301 -",391,85,130,0,us_1991_NationalSecurityStrategy.md,2025-01-28 18:58:07
2,"7100 au u3 / 3 ) national security strategy of the united states the white house august 1991 please return to : sdi technical information center accession number : 3131 publication date : aug 01, 1991 title : national security strategy of the united states corporate author or publisher : the white house, washington, dc descriptors, keywords : national strategy defense us soviet coalition proliferation nuclear deterrence missile security un pages : 00034 cataloged date : sep 11, 1991 document type : hc number of copies in library : 000001 record id : 22566",561,94,114,0,us_1991_NationalSecurityStrategy.md,2025-01-28 18:58:07
3,"# contents ditrt "" - 13c - 170717statemnt - a approved for public re / ease ; distribution unlimited preface... v i. the foundations of national strategy : interests and goals... 1 anew era... 1 our interests and objectives in the 1990s... 3 ii. trends in the world today : new opportunities and concerns... 5 fundamental transformations... 5 the soviet future... 5 the growing roles of germany and japan... 6 the new europe... 6 regional trends... 7 the western hemisphere... 8 east asia and the",496,85,130,1,us_1991_NationalSecurityStrategy.md,2025-01-28 18:58:07
4,"pacific... 9 the middle east and south asia... 10 africa... 10 iii. relating means to ends : a political agenda for the 1990s... 13 alliances, coalitions and a new united nations... 13 the contest of ideas and the nurturing of democracy... 14 arms control... 14 stemming proliferation... 15 intelligence programs... 16 economic and security assistance... 16 illicit drugs... 17 immigrants and refugees... 18 iv. relating means to ends : an economic agenda for the 1990s... 19 economic challenges... 19 maintaining economic",522,81,130,1,us_1991_NationalSecurityStrategy.md,2025-01-28 18:58:07
5,growth... 19 global imbalances... 20 debt... 20 trade... 20 technology... 21 energy... 21 the environment... 22 space... 22 v. relating means to ends : a defense agenda for the 1990s... 25 nuclear deterrence... 25 strategic nuclear forces... 25 non - strategic nuclear forces... 26 missile defenses... 27 forward presence... 27 across the atlantic : europe and the middle east... 27 across the pacific... 28 crisis response... 28 mobility... 28 readiness,454,70,130,1,us_1991_NationalSecurityStrategy.md,2025-01-28 18:58:07
6,and our guard and reserve forces... 29 reconstitution... manpower... 30... 30 defense technology the industrial base... 29 30 a * smaller and restructured force... 31 * minimum essential military forces — the base force... 31 the rest of the world... 28 vi. toward the 21st century... 33,287,47,82,1,us_1991_NationalSecurityStrategy.md,2025-01-28 18:58:07
7,# preface,9,2,4,2,us_1991_NationalSecurityStrategy.md,2025-01-28 18:58:07
8,"# # a new world order a new world order is not a fact ; it is an aspiration — and an opportunity. we have within our grasp an extraordinary possibility that few generations have enjoyed — to build a new international system in accordance with our own values and ideals, as old patterns and certainties crumble around us. in the gulf we caught a glimmer of a better future - a new world community brought together by a growing consensus that force cannot be used to settle disputes and that when that consensus is broken, the world will respond. in the gulf, we saw the united nations playing the role dreamed of by its founders,",628,116,130,3,us_1991_NationalSecurityStrategy.md,2025-01-28 18:58:07
9,"with the world ' s leading nations orchestrating and sanctioning collective action against aggression. but we remain in a period of transition. the old has been swept away, the new not yet fully in place. the obstacles and uncertainties before us are quite real - the daunting problems confronting the hopes for reform in eastern europe and the soviet union, trade disputes and burdensharing debates among the industrial democracies, and the turmoil and dangers in the developing world. yet, the gulf crisis showed what the world community is now capable of, and in the very act of meeting that challenge the world community strengthened itself. i hope history",660,108,130,3,us_1991_NationalSecurityStrategy.md,2025-01-28 18:58:07
10,"will record that the gulf crisis was the crucible of the new world order. it is up to us - our generation in america and the world - to bring these extraordinary possibilities to fruition. and in doing this, american leadership is indispensable. that is our challenge. our response, outlined in this report, is shaped by what we are as a people, for our values are the link between our past and our future, between our domestic life and our foreign policy, between our power and our purpose. it is our deepest belief that all nations and peoples seek political and economic freedom ; that governments must rest their rightful authority on",638,112,130,3,us_1991_NationalSecurityStrategy.md,2025-01-28 18:58:07
11,"the consent of the governed, and must live in peace with their neighbors. the collapse of the communist idea has shown that our vision of individual rights - a vision imbedded in the faith of our founders - speaks to humanity ' s enduring hopes and aspirations. it is this abiding faith in democracy that steels us to deal with a world that, for all our hope, remains a dangerous place - a world of ethnic antagonisms, national rivalries, religious tensions, spreading weaponry, personal ambitions and lingering authoritarianism. for america, there can be no retreat from the world ' s problems. within the broader community of",627,106,130,3,us_1991_NationalSecurityStrategy.md,2025-01-28 18:58:07
12,"nations, we see our own role clearly. we must not only protect our citizens and our interests, but help create a new world in which our fundamental values not only survive but flourish. we must work with others, but we must also be a leader.! [ 5 _ image _ 0. png ] ( 5 _ image _ 0. png )",288,61,74,3,us_1991_NationalSecurityStrategy.md,2025-01-28 18:58:07
13,# i. the foundations of national strategy : interests and goals,63,11,14,4,us_1991_NationalSecurityStrategy.md,2025-01-28 18:58:07
14,"# # new era the bitter struggle that divided the world for over two generations has come to an end. the collapse of soviet domination in eastern europe means that the cold war is over, its core issue resolved. we have entered a new era, one whose outline would have been unimaginable only three years ago. this new era offers great hope, but this hope must be tempered by the even greater uncertainty we face. almost immediately new crises and instabilities came upon us. the gulf war was a forceful reminder that there are still autonomous sources of turbulence in the world. in the soviet union, while we have seen a healthy re",629,113,130,5,us_1991_NationalSecurityStrategy.md,2025-01-28 18:58:07
15,"##trenchment in foreign policy, we also see a continuing internal crisis, with a danger of violence overhanging the hopes for internal reform. we face new challenges not only to our security, but to our ways of thinking about security. for over 40 years, the american grand strategy of containment has reflected an era of expanding soviet power, soviet aggression and soviet communism. we now find, however, that the soviet union is far more inwardly focused as it wrestles with its internal crises. we do not know what path the soviet union will ultimately take, but a return to the same superpower adversary we have faced for over 40 years is",644,110,131,5,us_1991_NationalSecurityStrategy.md,2025-01-28 18:58:07
16,"unlikely. that said, the soviet union remains the only state possessing the physical military capability to destroy american society with a single, cataclysmic attack and, in spite of severe economic strains, the modernization of soviet strategic forces continues virtually across the board. even with a start treaty, the soviets will retain more than 6, 000 strategic weapons. the soviets will also - despite the heartening reductions we have seen in their conventional capabilities - retain some three million men in their armed forces. these enduring realities cannot be ignored. shaping a security strategy for a new era will require an understanding of the extraordinary trends at work today - a clear picture",714,112,130,5,us_1991_NationalSecurityStrategy.md,2025-01-28 18:58:07
17,"of what has changed and what has not, an accurate sense of the opportunities that history has put before us and a sober appreciation of the dangers that remain. politically, a key issue is how america ' s role of alliance leader - and indeed our alliances themselves - will be affected, especially in europe, by a reduced soviet threat. the positive common basis of our alliances — the defense of democratic values - must be reaffirmed and strengthened. yet, differences among allies are likely to become more evident as the traditional concern for security that first brought them together diminishes in intensity. we need to consider how the united states and its allies",672,114,130,5,us_1991_NationalSecurityStrategy.md,2025-01-28 18:58:07
18,"can best respond to a new agenda of political challenges - such as the troubled evolution of the soviet union or the volatile middle east - in the framework of the moral and political values we continue to share. in the realm of * military * strategy, we confront dangers more ambiguous than those we previously faced. what type and distribution of forces are needed to combat not a particular, poised enemy but the nascent threats of power vacuums and regional instabilities? how do we reduce our conventional capabilities in ways that ensure we could rebuild them faster than an enemy could build a devastating new threat against us? how does the proliferation of advanced weaponry affect our",694,118,130,5,us_1991_NationalSecurityStrategy.md,2025-01-28 18:58:07
19,"traditional problem of deterrence? how should we think about these new military challenges and what capabilities and forces should we develop to secure ourselves against them? america will continue to support an international - economic system as open and inclusive as possible, as the best way to strengthen global economic development, political stability and the growth of free societies. but how can these goals best be attained, especially if they are not completely shared by all of our economic competitors? how will the end of the cold war and the increased economic strength of our major trading partners influence economic, political and even security relationships? in addition to working actively to conclude successfully the uruguay round of multi",760,118,130,5,us_1991_NationalSecurityStrategy.md,2025-01-28 18:58:07
20,"##lateral trade negotiations, what other market - opening objectives should the united states pursue, and with whom should we pursue them? in the emerging post - cold war world, international relations promise to be more complicated, more volatile and less predictable. indeed, of all the mistakes that could be made about the security challenges of a new era, the most dangerous would be to believe that suddenly the future can be predicted with certainty. the history of the 20th century has been replete with surprises, many unwelcome. in many ways, if there is a historical analogy for today ' s strategic environment, it is less the late 1940s than it is",659,111,132,5,us_1991_NationalSecurityStrategy.md,2025-01-28 18:58:07
21,"the 1920s. in the 1920s, judging that the great threat to our interests had collapsed and that no comparable threat was evident, the nation turned inward. that course had near disastrous consequences then and it would be even more dangerous now. at a time when the world is far more interdependent - economically, technologically, environmentally - any attempt to isolate ourselves militarily and politically would be folly. despite the emergence of new power centers, the united states remains the only state with truly global strength, reach and influence in every dimension — political, economic and military. in these circumstances, our natural desire to share burdens more equi",682,107,130,5,us_1991_NationalSecurityStrategy.md,2025-01-28 18:58:07
22,"##tably with newly - strong friends does not relieve us of our own responsibilities. america ' s role is rooted not only in power, but also in trust. when, in the aftermath of the invasion of kuwait, the saudis invited foreign forces onto their soil, king fand observed : i trust the united states of america. i know that when you say you will be committed, you are, in fact, committed. i know that you will stay as long as necessary to do what has to be done, and i know you will leave when you are asked to leave at the end, and that you have no ulterior motives",564,110,132,5,us_1991_NationalSecurityStrategy.md,2025-01-28 18:58:07
