chunk_id,text,char_length,word_count,token_count,section_index,source_file,processed_date
1,"република българия министерство на транспорта, информационните технологии и съобщенията национална програма цифрова българия 2025 софия, 2019 г. съдържание списък",162,19,130,0,bulgaria_2019_NationalDigitalProgram_noneng.md,2025-01-28 18:58:02
2,на използваните съкращения :............................................................. 4 i. въведение................................,136,7,130,0,bulgaria_2019_NationalDigitalProgram_noneng.md,2025-01-28 18:58:02
3,........................................................................................ 8 ii. развитие на политическата и правна рамка в сфер,142,11,130,0,bulgaria_2019_NationalDigitalProgram_noneng.md,2025-01-28 18:58:02
4,##ата на икт8 iii. анализ на текущото състояние.................................................................... 18 свързаност...............,144,10,132,0,bulgaria_2019_NationalDigitalProgram_noneng.md,2025-01-28 18:58:02
5,.................................................................................................................... 19 човешки капит,133,4,130,0,bulgaria_2019_NationalDigitalProgram_noneng.md,2025-01-28 18:58:02
6,##ал....................................................................................................................... 21 използ,133,3,132,0,bulgaria_2019_NationalDigitalProgram_noneng.md,2025-01-28 18:58:02
7,##ване на интернет услуги............................................................................................. 22 развитие на икт се,140,9,132,0,bulgaria_2019_NationalDigitalProgram_noneng.md,2025-01-28 18:58:02
8,##ктора......................................................................................................... 25 развитие на научнит,135,5,132,0,bulgaria_2019_NationalDigitalProgram_noneng.md,2025-01-28 18:58:02
9,##е изследвания и иновациите в областта на икт......................... 25 изводи и препоръки.....................................................,146,12,132,0,bulgaria_2019_NationalDigitalProgram_noneng.md,2025-01-28 18:58:02
10,............................................................. 26 iv. приоритетни области на деиствие и цели на програмата....... 29 4. 1. приорит,145,15,130,0,bulgaria_2019_NationalDigitalProgram_noneng.md,2025-01-28 18:58:02
11,"##етна област "" създаване на подходящи условия за развитието на цифровите мрежи и услуги и по - добър достъп до тях "".......................................",156,22,132,0,bulgaria_2019_NationalDigitalProgram_noneng.md,2025-01-28 18:58:02
12,....................................................................................................... 31 цел 1 : новата регулаторна рамка,139,8,130,0,bulgaria_2019_NationalDigitalProgram_noneng.md,2025-01-28 18:58:02
13,в електронните съобщения - ключова предпоставка за гарантиране на устоичиво развитие на сектора на електронните съобщения............................,149,16,130,0,bulgaria_2019_NationalDigitalProgram_noneng.md,2025-01-28 18:58:02
14,........................................................................................................ 31 цел 2 : хармонизирано използ,136,7,130,0,bulgaria_2019_NationalDigitalProgram_noneng.md,2025-01-28 18:58:02
15,##ване на радиочестотния спектър.................................... 31 цел 3 : преодоляване на регионалните различия чрез стимулиране на инвестициите в ик,155,18,132,0,bulgaria_2019_NationalDigitalProgram_noneng.md,2025-01-28 18:58:02
16,##т инфраструктури и технологии................................................................................... 32 4. 2. приоритетна облас,141,9,132,0,bulgaria_2019_NationalDigitalProgram_noneng.md,2025-01-28 18:58:02
17,"##т "" развитие на динамична и иновативна цифрова икономика и увеличаване на потенциала и за растеж "" 32 цел 4 : подкрепа на научните изследвания и иновациите в областта на",171,30,132,0,bulgaria_2019_NationalDigitalProgram_noneng.md,2025-01-28 18:58:02
18,"икт........... 32 цел 5 : цифровизиране на българските промишлени сектори и свързаните с тях услуги и развитие на икономика, основана на данни...............",157,22,130,0,bulgaria_2019_NationalDigitalProgram_noneng.md,2025-01-28 18:58:02
19,"........................................ 33 4. 3. приоритетна област "" повишаване на цифровите компетентности и умения ""...........................",147,14,130,0,bulgaria_2019_NationalDigitalProgram_noneng.md,2025-01-28 18:58:02
20,........................................................... 33 цел 6 : модернизиране на училищното и висшето образование в областта на информацион,146,15,130,0,bulgaria_2019_NationalDigitalProgram_noneng.md,2025-01-28 18:58:02
21,##ните и комуникационни технологии............................................................ 34 цел 7 : подобряване на качествените характерист,145,12,132,0,bulgaria_2019_NationalDigitalProgram_noneng.md,2025-01-28 18:58:02
22,##ики на работната сила в контекста на информационните и комуникационните технологии.................................................. 34 цел 8 : уве,149,16,132,0,bulgaria_2019_NationalDigitalProgram_noneng.md,2025-01-28 18:58:02
23,##личаване на висококвалифицираните специалисти в областта на икт.. 34 цел 9 : гарантиране на правата на децата в цифровата среда..........................,155,20,132,0,bulgaria_2019_NationalDigitalProgram_noneng.md,2025-01-28 18:58:02
24,"............. 34 4. 4. приоритетна област "" осигуряване на ефективни и висококачествени публични електронни услуги за бизнеса, гражданите и държавното уп",153,21,130,0,bulgaria_2019_NationalDigitalProgram_noneng.md,2025-01-28 18:58:02
25,"##равление ""........................................................ 34 4. 5. приоритетна област "" насърчаване на сигурна кибер екосистема : справян",148,15,132,0,bulgaria_2019_NationalDigitalProgram_noneng.md,2025-01-28 18:58:02
26,"##е с предизвикателствата пред кибер сигурността "".......................................................................................",137,7,132,0,bulgaria_2019_NationalDigitalProgram_noneng.md,2025-01-28 18:58:02
27,"................................. 36 цел 12 : осигуряване на висока степен на оперативна съвместимост, мрежова и информационна сигурност..............",150,16,130,0,bulgaria_2019_NationalDigitalProgram_noneng.md,2025-01-28 18:58:02
28,......................................................................................... 37 цел 13 : изграждане на устоичивост на кибер атак,141,11,130,0,bulgaria_2019_NationalDigitalProgram_noneng.md,2025-01-28 18:58:02
29,##и и засилване на капацитета в областта на кибер сигурността...............................................................................,140,10,132,0,bulgaria_2019_NationalDigitalProgram_noneng.md,2025-01-28 18:58:02
30,"................. 37 4. 6. приоритетна област "" интернет управление ""...................................... 37 цел 14 : управление на българските дом",149,18,130,0,bulgaria_2019_NationalDigitalProgram_noneng.md,2025-01-28 18:58:02
31,##еини от високо ниво (. bg и. бг ) в интерес на обществото и превръщането им в предпочитано място за регистрация на имена от страна на български граждани и организац,166,30,132,0,bulgaria_2019_NationalDigitalProgram_noneng.md,2025-01-28 18:58:02
32,##ии.................................................................. 38 цел 15 безопасен интернет за деца.................................,140,8,133,0,bulgaria_2019_NationalDigitalProgram_noneng.md,2025-01-28 18:58:02
33,...................................................... 38 | актуализация |. 39 | | - - - - - - - - - - - - - - - - - | - - - - - - - - | | vi. приложения |. 43 | | речници |. 44 |,179,46,129,0,bulgaria_2019_NationalDigitalProgram_noneng.md,2025-01-28 18:58:02
34,# списък на използваните съкращения : | | ais | automatic identification system | | - - - - - - - | - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - | - - - - - - - - - - - - - - - - - - - - - - - - -,259,103,130,1,bulgaria_2019_NationalDigitalProgram_noneng.md,2025-01-28 18:58:02
35,- - - - - - - - - - | | b2b | business to business | | | cctld | country code top - level domain | | | coe | council of europe | | | cstd | commission on science and technology for development | | | desi | digital economy and society index | | | dsi | digital skills indicator | | | edpr | european digital progress report | | | enisa | european network and information security agency | | | icann | internet corporation for assigned names and numbers | | | igf | internet governance forum | | | it | information technology | | |,529,116,130,1,bulgaria_2019_NationalDigitalProgram_noneng.md,2025-01-28 18:58:02
36,"nga | next - generation access | | | rfid | radio - frequency identification | | | stem | science - technology - engineering - mathematics | | | vdes | very high frequency ( vhf ) data exchange system | | | vhf | very high frequency | | | vtmis | vessel traffic management and information systems | | | wsis | world summit on the information society | | | агкк | агенция по геодезия, картография и кадастър | | | аз | аге",421,88,130,1,bulgaria_2019_NationalDigitalProgram_noneng.md,2025-01-28 18:58:02
37,##нция по заетостта | | | аис | административна информационна система | | | ам | автомагистрала | | | амс | администрация на министерския съвет | | | аоп | агенция по об,169,34,132,1,bulgaria_2019_NationalDigitalProgram_noneng.md,2025-01-28 18:58:02
38,"##ществени поръчки | | | апи | агенция "" пътна инфраструктура "" | | | баском | българска асоциация на софтуерните компании | | - - - - - - - - - - - | - - - - - - - - - - - - - - - - - - - - -",192,57,132,1,bulgaria_2019_NationalDigitalProgram_noneng.md,2025-01-28 18:58:02
39,- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - | | бвп | брутен вътрешен продукт | | бфп | безвъзмездна финансова помощ | | вр,215,85,130,1,bulgaria_2019_NationalDigitalProgram_noneng.md,2025-01-28 18:58:02
40,"##бк | второстепенни разпоредители с бюджетни кредити | | всс | висш съдебен съвет | | гд ефк | главна дирекция "" европеиски фондове за конкурентоспособност "" |",160,28,132,1,bulgaria_2019_NationalDigitalProgram_noneng.md,2025-01-28 18:58:02
41,"| гис | географска информационна система | | гпк | граждански процесуален кодекс | | да | държавна администрация | | да еу | държавна агенция "" електронно управлен",163,29,130,1,bulgaria_2019_NationalDigitalProgram_noneng.md,2025-01-28 18:58:02
42,"##ие "" | | дб | държавен бюджет | | днк | дигитална национална коалиция | | днск | дирекция за национален строителен контрол | | дппи | държавно предприятие "" пристанищна",170,32,132,1,bulgaria_2019_NationalDigitalProgram_noneng.md,2025-01-28 18:58:02
43,"инфраструктура "" | | дсп | достъп от следващо поколение | | дхчо | държавен хибриден частен облак | | еисс | единна информационна система на съдилищата | | ек |",160,31,130,1,bulgaria_2019_NationalDigitalProgram_noneng.md,2025-01-28 18:58:02
44,"европеиска комисия | | ес | европеиски съюз | | есиф | европеиски структурни и инвестиционни фондове | | иа опноир | изпълнителна агенция "" оперативна програма """,161,28,130,1,bulgaria_2019_NationalDigitalProgram_noneng.md,2025-01-28 18:58:02
45,"наука и образование за интелигентен растеж "" | | ианмсп | изпълнителна агенция за насърчаване на малките и средните предприятия | | иаос | изпълнителната агенция по о",166,28,130,1,bulgaria_2019_NationalDigitalProgram_noneng.md,2025-01-28 18:58:02
46,##колна среда | | икт | информационни и комуникационни технологии | | ио | информационно общество | | исис | иновационна стратегия за интелигентна специализация |,162,26,131,1,bulgaria_2019_NationalDigitalProgram_noneng.md,2025-01-28 18:58:02
47,# # 5 | као | комплексно административно обслужване | | - - - - - - - - - - - | - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -,223,95,130,2,bulgaria_2019_NationalDigitalProgram_noneng.md,2025-01-28 18:58:02
48,- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - | | кзп | комисия за защита на потребителите | | крс | комисия за регулиране на съобщенията | | кчси | камара на частн,194,63,130,2,bulgaria_2019_NationalDigitalProgram_noneng.md,2025-01-28 18:58:02
49,##ите съдебни изпълнители | | мвр | министерство на вътрешните работи | | мз | министерство на здравеопазването | | ми | министерство на икономиката | | мо | мин,161,30,132,2,bulgaria_2019_NationalDigitalProgram_noneng.md,2025-01-28 18:58:02
50,##истерство на отбраната | | мон | министерство на образованието и науката | | мосв | министерство на околната среда и водите | | мп | министерство на правосъдието,163,29,132,2,bulgaria_2019_NationalDigitalProgram_noneng.md,2025-01-28 18:58:02
51,| | мпс | моторно превозно средство | | мррб | министерство на регионалното развитие и благоустроиството | | мсп | малки и средни предприятия | | мтитс | минист,160,30,130,2,bulgaria_2019_NationalDigitalProgram_noneng.md,2025-01-28 18:58:02
52,"##ерство на транспорта, информационните технологии и съобщенията | | мтсп | министерство на труда и социалната политика | | мф | министерство на финансите | | нир",162,27,132,2,bulgaria_2019_NationalDigitalProgram_noneng.md,2025-01-28 18:58:02
53,"##д | научноизследователска и развоина деиност | | ноиисреау | наредба за общите изисквания към информационните системи, регистрите и електронните администр",156,21,132,2,bulgaria_2019_NationalDigitalProgram_noneng.md,2025-01-28 18:58:02
54,##ативни услуги | | нп | национална програма | | нпо | неправителствена организация | | нпр | национална програма за реформи | | нси | национален статистически инстит,166,29,132,2,bulgaria_2019_NationalDigitalProgram_noneng.md,2025-01-28 18:58:02
55,"##ут | | оп | оперативна програма | | оп рчр | оперативна програма "" развитие на човешките ресурси "" | | опду | оперативна програма "" добро управление "" |",154,31,122,2,bulgaria_2019_NationalDigitalProgram_noneng.md,2025-01-28 18:58:02
56,"# # 6 | опик | оперативна програма "" иновации и конкурентоспособност "" | | - - - - - - - - - - | - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -",216,86,130,3,bulgaria_2019_NationalDigitalProgram_noneng.md,2025-01-28 18:58:02
57,"- - - - - - - - - - - - - - - - - - - - - - - - - - | | оптти | оперативна програма "" транспорт и транспортна инфраструктура "" | | прср | програма за развитие на селските раиони | |",181,50,130,3,bulgaria_2019_NationalDigitalProgram_noneng.md,2025-01-28 18:58:02
