chunk_id,text,char_length,word_count,token_count,section_index,source_file,processed_date
1,# national secur it y str ategy,31,7,12,0,us_2015_NationalSecurityStrategy.md,2025-01-28 18:54:28
2,"# # # f e brua ry 2 01 5 - - - - - - - - - - the white house washington today, the united states is stronger and better positioned to seize the opportunities of a still new century and safeguard our interests against the risks of an insecure world. america ’ s growing economic strength is the foundation of our national security and a critical source of our influence abroad. since the great recession, we have created nearly 11 million new jobs during the longest private sector job growth in our history. unemployment has fallen to its lowest level in 6 years. we are now the world leader in oil and gas production. we continue",630,119,130,1,us_2015_NationalSecurityStrategy.md,2025-01-28 18:54:28
3,"to set the pace for science, technology, and innovation in the global economy. we also benefit from a young and growing workforce, and a resilient and diversified economy. the entrepreneurial spirit of our workers and businesses undergirds our economic edge. our higher education system is the finest in the world, drawing more of the best students globally every year. we continue to attract immigrants from every corner of the world who renew our country with their energy and entrepreneurial talents. globally, we have moved beyond the large ground wars in iraq and afghanistan that defined so much of american foreign policy over the past decade. compared to the nearly 180,",678,110,130,1,us_2015_NationalSecurityStrategy.md,2025-01-28 18:54:28
4,"000 troops we had in iraq and afghanistan when i took office, we now have fewer than 15, 000 deployed in those countries. we possess a military whose might, technology, and geostrategic reach is unrivaled in human history. we have renewed our alliances from europe to asia. now, at this pivotal moment, we continue to face serious challenges to our national security, even as we are working to shape the opportunities of tomorrow. violent extremism and an evolving terrorist threat raise a persistent risk of attacks on america and our allies. escalating challenges to cybersecurity, aggression by russia, the accelerating impacts",630,101,130,1,us_2015_NationalSecurityStrategy.md,2025-01-28 18:54:28
5,"of climate change, and the outbreak of infectious diseases all give rise to anxieties about global security. we must be clear - eyed about these and other challenges and recognize the united states has a unique capability to mobilize and lead the international community to meet them. any successful strategy to ensure the safety of the american people and advance our national security interests must begin with an undeniable truth — america must lead. strong and sustained american leadership is essential to a rules - based international order that promotes global security and prosperity as well as the dignity and human rights of all peoples. the question is never whether america should lead, but how we",709,116,130,1,us_2015_NationalSecurityStrategy.md,2025-01-28 18:54:28
6,"lead. abroad, we are demonstrating that while we will act unilaterally against threats to our core interests, we are stronger when we mobilize collective action. that is why we are leading international coalitions to confront the acute challenges posed by aggression, terrorism, and disease. we are leading over 60 partners in a global campaign to degrade and ultimately defeat the islamic state of iraq and the levant ( isil ) in iraq and syria, including by working to disrupt the flow of foreign fighters to those countries, while keeping pressure on al - qa ’ ida. we are leading a global effort to stop the deadly spread of the e",634,110,130,1,us_2015_NationalSecurityStrategy.md,2025-01-28 18:54:28
7,"##bola virus at its source. in lockstep with our european allies, we are enforcing tough sanctions on russia to impose costs and deter future aggression. even as we meet these pressing challenges, we are pursuing historic opportunities. our rebalance to asia and the pacific is yielding deeper ties with a more diverse set of allies and partners. when complete, the trans - pacific partnership will generate trade and investment opportunities — and create high - quality jobs at home — across a region that represents more than 40 percent of global trade. we are primed to unlock the potential of our relationship with india. the scope of our cooperation with china is unprecedented, even",688,114,133,1,us_2015_NationalSecurityStrategy.md,2025-01-28 18:54:28
8,"as we remain alert to china ’ s military modernization and reject any role for intimidation in resolving - - - - - territorial disputes. we are deepening our investment in africa, accelerating access to energy, health, and food security in a rapidly rising region. our opening to cuba will enhance our engagement in our own hemisphere, where there are enormous opportunities to consolidate gains in pursuit of peace, prosperity, democracy, and energy security. globally, we are committed to advancing the prague agenda, including by stopping the spread of nuclear weapons and securing nuclear materials. we are currently testing whether it is possible to achieve a comprehensive resolution to assure the international community that",732,114,130,1,us_2015_NationalSecurityStrategy.md,2025-01-28 18:54:28
9,"iran ’ s nuclear program is peaceful, while the joint plan of action has halted the progress of iran ’ s program. we are building on our own energy security — and the ground - breaking commitment we made with china to reduce greenhouse gas emissions — to cement an international consensus on arresting climate change. we are shaping global standards for cybersecurity and building international capacity to disrupt and investigate cyber threats. we are playing a leading role in defining the international community ’ s post - 2015 agenda for eliminating extreme poverty and promoting sustainable development while prioritizing women and youth. underpinning it all, we are upholding our enduring commitment to the",713,114,130,1,us_2015_NationalSecurityStrategy.md,2025-01-28 18:54:28
10,"advancement of democracy and human rights and building new coalitions to combat corruption and to support open governments and open societies. in doing so, we are working to support democratic transitions, while also reaching out to the drivers of change in this century : young people and entrepreneurs. finally, i believe that america leads best when we draw upon our hopes rather than our fears. to succeed, we must draw upon the power of our example — that means viewing our commitment to our values and the rule of law as a strength, and not an inconvenience. that is why i have worked to ensure that america has the capabilities we need to respond to",656,115,130,1,us_2015_NationalSecurityStrategy.md,2025-01-28 18:54:28
11,"threats abroad, while acting in line with our values — prohibiting the use of torture ; embracing constraints on our use of new technologies like drones ; and upholding our commitment to privacy and civil liberties. these actions are a part of our resilience at home and a source of our influence abroad. on all these fronts, america leads from a position of strength. but, this does not mean we can or should attempt to dictate the trajectory of all unfolding events around the world. as powerful as we are and will remain, our resources and influence are not infinite. and in a complex world, many of the security problems we face",632,112,130,1,us_2015_NationalSecurityStrategy.md,2025-01-28 18:54:28
12,"do not lend themselves to quick and easy fixes. the united states will always defend our interests and uphold our commitments to allies and partners. but, we have to make hard choices among many competing priorities, and we must always resist the over - reach that comes when we make decisions based upon fear. moreover, we must recognize that a smart national security strategy does not rely solely on military power. indeed, in the long - term, our efforts to work with other countries to counter the ideology and root causes of violent extremism will be more important than our capacity to remove terrorists from the battlefield. the challenges we face require strategic patience and",686,115,130,1,us_2015_NationalSecurityStrategy.md,2025-01-28 18:54:28
13,"persistence. they require us to take our responsibilities seriously and make the smart investments in the foundations of our national power. therefore, i will continue to pursue a comprehensive agenda that draws on all elements of our national strength, that is attuned to the strategic risks and opportunities we face, and that is guided by the principles and priorities set out in this strategy. moreover, i will continue to insist on budgets that safeguard our strength and work with the congress to end sequestration, which undercuts our national security. this is an ambitious agenda, and not everything will be completed during my presidency. but i believe this is an achi",678,110,130,1,us_2015_NationalSecurityStrategy.md,2025-01-28 18:54:28
14,"##evable agenda, especially if we proceed with confidence and if we restore the bipartisan center that has been a pillar of strength for american foreign policy in decades past. as americans, we will always have our differences, but what unites us is the national consensus that american global leadership remains indispensable. we embrace our exceptional role and responsibilities at a time when our unique contributions and capabilities are needed most, and when the choices we make today can mean greater security and prosperity for our nation for decades to come. - - - - -",577,95,112,1,us_2015_NationalSecurityStrategy.md,2025-01-28 18:54:28
15,# # table of contents i. introduction.................................. 1 ii. security.................................... 7 strengthen our national defense......................... 7 reinforce homeland security............,223,19,130,2,us_2015_NationalSecurityStrategy.md,2025-01-28 18:54:28
16,............... 8 combat the persistent threat of terrorism...................... 9 build capacity to prevent conflict........................ 10 prevent the spread and use of weapons of mass destruction.............. 11 confront climate change.........................,269,29,130,2,us_2015_NationalSecurityStrategy.md,2025-01-28 18:54:28
17,.. 12 assure access to shared spaces......................... 12 increase global health security......................... 13 iii. prosperity.................................. 15 put our economy to work.....................,222,21,130,2,us_2015_NationalSecurityStrategy.md,2025-01-28 18:54:28
18,"...... * * 15 * * advance our energy security.......................... 16 lead in science, technology, and innovation.................... 16 shape the global economic order........................ 16 end extreme poverty........................",244,27,130,2,us_2015_NationalSecurityStrategy.md,2025-01-28 18:54:28
